rok,mesic,kraj_kod,kraj_nazev,diagnoza,diagnoza_nazev,vek_kod,vek_nazev,pohlavi,EWS,pocet_pripadu
2022,2,CZ053,Pardubický kraj,A02,Jiné infekce způsobené salmonelami,66025029,25–29 let,M,0,1
2022,2,CZ053,Pardubický kraj,A02,Jiné infekce způsobené salmonelami,66030034,30–34 let,M,0,1
2022,2,CZ053,Pardubický kraj,A02,Jiné infekce způsobené salmonelami,66040044,40–44 let,Z,0,1
2022,2,CZ053,Pardubický kraj,A02,Jiné infekce způsobené salmonelami,66045049,45–49 let,M,0,1
2022,2,CZ053,Pardubický kraj,A02,Jiné infekce způsobené salmonelami,66065069,65–69 let,M,0,1
2022,2,CZ053,Pardubický kraj,A02,Jiné infekce způsobené salmonelami,66065069,65–69 let,Z,0,2
2022,2,CZ053,Pardubický kraj,A02,Jiné infekce způsobené salmonelami,66070074,70–74 let,Z,0,1
2022,2,CZ053,Pardubický kraj,A02,Jiné infekce způsobené salmonelami,66075999,75+ let,M,0,3
2022,2,CZ053,Pardubický kraj,A02,Jiné infekce způsobené salmonelami,66075999,75+ let,Z,0,1
2022,2,CZ053,Pardubický kraj,A03,Shigelóza,66075999,75+ let,Z,0,1
2022,2,CZ053,Pardubický kraj,A04,Jiné bakteriální střevní infekce,66000000,0 let,M,0,3
2021,10,CZ080,Moravskoslezský kraj,A04,Jiné bakteriální střevní infekce,66055059,55–59 let,Z,0,3
2021,10,CZ080,Moravskoslezský kraj,A04,Jiné bakteriální střevní infekce,66060064,60–64 let,M,0,6
2021,10,CZ080,Moravskoslezský kraj,A04,Jiné bakteriální střevní infekce,66060064,60–64 let,Z,0,11
2021,10,CZ080,Moravskoslezský kraj,A04,Jiné bakteriální střevní infekce,66065069,65–69 let,M,0,11
2021,10,CZ080,Moravskoslezský kraj,A04,Jiné bakteriální střevní infekce,66065069,65–69 let,Z,0,5
2021,10,CZ080,Moravskoslezský kraj,A04,Jiné bakteriální střevní infekce,66070074,70–74 let,M,0,7
2021,10,CZ080,Moravskoslezský kraj,A04,Jiné bakteriální střevní infekce,66070074,70–74 let,Z,0,4
2021,10,CZ080,Moravskoslezský kraj,A04,Jiné bakteriální střevní infekce,66075999,75+ let,M,0,21
2021,10,CZ080,Moravskoslezský kraj,A04,Jiné bakteriální střevní infekce,66075999,75+ let,Z,0,19
2021,10,CZ080,Moravskoslezský kraj,A08,Střevní infekce viry a jinými určenými mikroorganismy,66000000,0 let,M,0,6
2021,10,CZ080,Moravskoslezský kraj,A08,Střevní infekce viry a jinými určenými mikroorganismy,66000000,0 let,Z,0,7
2021,10,CZ080,Moravskoslezský kraj,A08,Střevní infekce viry a jinými určenými mikroorganismy,66001004,1–4 roky,M,0,17
2021,10,CZ080,Moravskoslezský kraj,A08,Střevní infekce viry a jinými určenými mikroorganismy,66001004,1–4 roky,Z,0,11
2021,10,CZ080,Moravskoslezský kraj,A08,Střevní infekce viry a jinými určenými mikroorganismy,66005009,5–9 let,M,0,4
2021,10,CZ080,Moravskoslezský kraj,A08,Střevní infekce viry a jinými určenými mikroorganismy,66005009,5–9 let,Z,0,2
2021,10,CZ080,Moravskoslezský kraj,A08,Střevní infekce viry a jinými určenými mikroorganismy,66010014,10–14 let,M,0,2
2021,10,CZ080,Moravskoslezský kraj,A08,Střevní infekce viry a jinými určenými mikroorganismy,66010014,10–14 let,Z,0,1
2021,10,CZ080,Moravskoslezský kraj,A08,Střevní infekce viry a jinými určenými mikroorganismy,66015019,15–19 let,M,0,1
2021,10,CZ080,Moravskoslezský kraj,A08,Střevní infekce viry a jinými určenými mikroorganismy,66025029,25–29 let,M,0,1
2021,10,CZ080,Moravskoslezský kraj,A08,Střevní infekce viry a jinými určenými mikroorganismy,66025029,25–29 let,Z,0,2
2021,10,CZ080,Moravskoslezský kraj,A08,Střevní infekce viry a jinými určenými mikroorganismy,66030034,30–34 let,M,0,1
2021,10,CZ080,Moravskoslezský kraj,A08,Střevní infekce viry a jinými určenými mikroorganismy,66035039,35–39 let,Z,0,1
2021,10,CZ080,Moravskoslezský kraj,A08,Střevní infekce viry a jinými určenými mikroorganismy,66040044,40–44 let,Z,0,1
2021,10,CZ080,Moravskoslezský kraj,A08,Střevní infekce viry a jinými určenými mikroorganismy,66060064,60–64 let,M,0,1
2021,10,CZ080,Moravskoslezský kraj,A08,Střevní infekce viry a jinými určenými mikroorganismy,66060064,60–64 let,Z,0,1
2021,10,CZ080,Moravskoslezský kraj,A08,Střevní infekce viry a jinými určenými mikroorganismy,66075999,75+ let,M,0,2
2021,10,CZ080,Moravskoslezský kraj,A08,Střevní infekce viry a jinými určenými mikroorganismy,66075999,75+ let,Z,0,4
2021,10,CZ080,Moravskoslezský kraj,A09,Jiná gastroenteritida a kolitida infekčního a NS původu,66015019,15–19 let,Z,0,2
2021,10,CZ080,Moravskoslezský kraj,A09,Jiná gastroenteritida a kolitida infekčního a NS původu,66020024,20–24 let,Z,0,4
2021,10,CZ080,Moravskoslezský kraj,A09,Jiná gastroenteritida a kolitida infekčního a NS původu,66025029,25–29 let,Z,0,2
2021,10,CZ080,Moravskoslezský kraj,A09,Jiná gastroenteritida a kolitida infekčního a NS původu,66030034,30–34 let,Z,0,8
2021,10,CZ080,Moravskoslezský kraj,A09,Jiná gastroenteritida a kolitida infekčního a NS původu,66035039,35–39 let,Z,0,10
2021,10,CZ080,Moravskoslezský kraj,A09,Jiná gastroenteritida a kolitida infekčního a NS původu,66040044,40–44 let,M,0,2
2021,10,CZ080,Moravskoslezský kraj,A09,Jiná gastroenteritida a kolitida infekčního a NS původu,66040044,40–44 let,Z,0,6
2021,10,CZ080,Moravskoslezský kraj,A09,Jiná gastroenteritida a kolitida infekčního a NS původu,66045049,45–49 let,M,0,2
2021,10,CZ080,Moravskoslezský kraj,A09,Jiná gastroenteritida a kolitida infekčního a NS původu,66045049,45–49 let,Z,0,8
2021,10,CZ080,Moravskoslezský kraj,A09,Jiná gastroenteritida a kolitida infekčního a NS původu,66050054,50–54 let,Z,0,8
2021,10,CZ080,Moravskoslezský kraj,A09,Jiná gastroenteritida a kolitida infekčního a NS původu,66055059,55–59 let,M,0,2
2021,10,CZ080,Moravskoslezský kraj,A09,Jiná gastroenteritida a kolitida infekčního a NS původu,66055059,55–59 let,Z,0,12
2021,10,CZ080,Moravskoslezský kraj,A09,Jiná gastroenteritida a kolitida infekčního a NS původu,66060064,60–64 let,M,0,6
2021,10,CZ080,Moravskoslezský kraj,A09,Jiná gastroenteritida a kolitida infekčního a NS původu,66065069,65–69 let,Z,0,6
2021,10,CZ080,Moravskoslezský kraj,A09,Jiná gastroenteritida a kolitida infekčního a NS původu,66070074,70–74 let,M,0,10
2021,10,CZ080,Moravskoslezský kraj,A09,Jiná gastroenteritida a kolitida infekčního a NS původu,66070074,70–74 let,Z,0,18
2021,10,CZ080,Moravskoslezský kraj,A09,Jiná gastroenteritida a kolitida infekčního a NS původu,66075999,75+ let,M,0,20
2021,10,CZ080,Moravskoslezský kraj,A09,Jiná gastroenteritida a kolitida infekčního a NS původu,66075999,75+ let,Z,0,106
2021,10,CZ080,Moravskoslezský kraj,A37,Dávivý kašel [pertussis],66000000,0 let,M,0,1
2021,10,CZ080,Moravskoslezský kraj,A37,Dávivý kašel [pertussis],66055059,55–59 let,Z,0,1
2021,10,CZ080,Moravskoslezský kraj,A38,Spála [scarlatina],66001004,1–4 roky,Z,0,1
2021,10,CZ080,Moravskoslezský kraj,A39,Meningokokové infekce,66000000,0 let,M,0,1
2021,10,CZ080,Moravskoslezský kraj,A40,Streptokoková sepse,66060064,60–64 let,M,0,1
2021,10,CZ080,Moravskoslezský kraj,A41,Jiná sepse,66065069,65–69 let,M,0,1
2021,10,CZ080,Moravskoslezský kraj,A41,Jiná sepse,66065069,65–69 let,Z,0,1
2021,10,CZ080,Moravskoslezský kraj,A41,Jiná sepse,66070074,70–74 let,Z,0,1
2021,10,CZ080,Moravskoslezský kraj,A41,Jiná sepse,66075999,75+ let,M,0,2
2021,10,CZ080,Moravskoslezský kraj,A41,Jiná sepse,66075999,75+ let,Z,0,3
2021,10,CZ080,Moravskoslezský kraj,A46,Růže – erysipel,66050054,50–54 let,Z,0,2
2021,10,CZ080,Moravskoslezský kraj,A46,Růže – erysipel,66060064,60–64 let,M,0,1
2021,10,CZ080,Moravskoslezský kraj,A46,Růže – erysipel,66065069,65–69 let,M,0,1
2021,10,CZ080,Moravskoslezský kraj,A46,Růže – erysipel,66065069,65–69 let,Z,0,1
2021,10,CZ080,Moravskoslezský kraj,A46,Růže – erysipel,66070074,70–74 let,M,0,1
2021,10,CZ080,Moravskoslezský kraj,A46,Růže – erysipel,66075999,75+ let,M,0,3
2021,10,CZ080,Moravskoslezský kraj,A48,Jiné bakteriální nemoci nezařazené jinde,66040044,40–44 let,M,0,1
2021,10,CZ080,Moravskoslezský kraj,A48,Jiné bakteriální nemoci nezařazené jinde,66045049,45–49 let,M,0,2
2021,10,CZ080,Moravskoslezský kraj,A48,Jiné bakteriální nemoci nezařazené jinde,66050054,50–54 let,M,0,1
2021,10,CZ080,Moravskoslezský kraj,A56,Jiná chlamydiová onemocnění přenášená pohlavním stykem,66020024,20–24 let,Z,0,2
2021,10,CZ080,Moravskoslezský kraj,A56,Jiná chlamydiová onemocnění přenášená pohlavním stykem,66025029,25–29 let,M,0,1
2021,10,CZ080,Moravskoslezský kraj,A56,Jiná chlamydiová onemocnění přenášená pohlavním stykem,66040044,40–44 let,Z,0,1
2021,10,CZ080,Moravskoslezský kraj,A69,Jiné spirochetové infekce,66001004,1–4 roky,M,0,1
2021,10,CZ080,Moravskoslezský kraj,A69,Jiné spirochetové infekce,66005009,5–9 let,Z,0,1
2021,10,CZ080,Moravskoslezský kraj,A69,Jiné spirochetové infekce,66015019,15–19 let,M,0,1
2021,10,CZ080,Moravskoslezský kraj,A69,Jiné spirochetové infekce,66015019,15–19 let,Z,0,1
2021,10,CZ080,Moravskoslezský kraj,A69,Jiné spirochetové infekce,66030034,30–34 let,M,0,1
2021,10,CZ080,Moravskoslezský kraj,A69,Jiné spirochetové infekce,66035039,35–39 let,M,0,1
2021,10,CZ080,Moravskoslezský kraj,A69,Jiné spirochetové infekce,66045049,45–49 let,M,0,1
2021,10,CZ080,Moravskoslezský kraj,A69,Jiné spirochetové infekce,66050054,50–54 let,M,0,1
2021,10,CZ080,Moravskoslezský kraj,A69,Jiné spirochetové infekce,66050054,50–54 let,Z,0,2
2021,10,CZ080,Moravskoslezský kraj,A69,Jiné spirochetové infekce,66055059,55–59 let,Z,0,1
2021,10,CZ080,Moravskoslezský kraj,A69,Jiné spirochetové infekce,66060064,60–64 let,M,0,1
2021,10,CZ080,Moravskoslezský kraj,A69,Jiné spirochetové infekce,66065069,65–69 let,Z,0,1
2021,10,CZ080,Moravskoslezský kraj,A69,Jiné spirochetové infekce,66070074,70–74 let,Z,0,1
2021,10,CZ080,Moravskoslezský kraj,A84,Virová encefalitida přenášená klíšťaty,66025029,25–29 let,Z,0,1
2021,10,CZ080,Moravskoslezský kraj,A84,Virová encefalitida přenášená klíšťaty,66045049,45–49 let,M,0,1
2021,10,CZ080,Moravskoslezský kraj,A87,Virová meningitida,66005009,5–9 let,Z,0,1
2021,10,CZ080,Moravskoslezský kraj,B01,Plané neštovice [varicella],66001004,1–4 roky,M,0,5
2021,10,CZ080,Moravskoslezský kraj,B01,Plané neštovice [varicella],66001004,1–4 roky,Z,0,7
2021,10,CZ080,Moravskoslezský kraj,B01,Plané neštovice [varicella],66005009,5–9 let,M,0,5
2021,10,CZ080,Moravskoslezský kraj,B01,Plané neštovice [varicella],66005009,5–9 let,Z,0,6
2021,10,CZ080,Moravskoslezský kraj,B01,Plané neštovice [varicella],66010014,10–14 let,M,0,1
2021,10,CZ080,Moravskoslezský kraj,B02,Pásový opar [herpes zoster],66010014,10–14 let,Z,0,1
2021,10,CZ080,Moravskoslezský kraj,B02,Pásový opar [herpes zoster],66025029,25–29 let,Z,0,1
2021,10,CZ080,Moravskoslezský kraj,B02,Pásový opar [herpes zoster],66035039,35–39 let,M,0,2
2021,10,CZ080,Moravskoslezský kraj,B02,Pásový opar [herpes zoster],66040044,40–44 let,M,0,2
2021,10,CZ080,Moravskoslezský kraj,B02,Pásový opar [herpes zoster],66045049,45–49 let,M,0,1
2021,10,CZ080,Moravskoslezský kraj,B02,Pásový opar [herpes zoster],66045049,45–49 let,Z,0,1
2021,10,CZ080,Moravskoslezský kraj,B02,Pásový opar [herpes zoster],66050054,50–54 let,M,0,1
2021,10,CZ080,Moravskoslezský kraj,B02,Pásový opar [herpes zoster],66055059,55–59 let,Z,0,1
2021,10,CZ080,Moravskoslezský kraj,B02,Pásový opar [herpes zoster],66065069,65–69 let,M,0,2
2021,10,CZ080,Moravskoslezský kraj,B02,Pásový opar [herpes zoster],66065069,65–69 let,Z,0,1
2021,10,CZ080,Moravskoslezský kraj,B02,Pásový opar [herpes zoster],66070074,70–74 let,M,0,1
2021,10,CZ080,Moravskoslezský kraj,B02,Pásový opar [herpes zoster],66075999,75+ let,M,0,1
2021,10,CZ080,Moravskoslezský kraj,B02,Pásový opar [herpes zoster],66075999,75+ let,Z,0,2
2021,10,CZ080,Moravskoslezský kraj,B08,Jiné virové infekce charakterizované postižením kůže a sliznic NJ,66000000,0 let,M,0,1
2021,10,CZ080,Moravskoslezský kraj,B08,Jiné virové infekce charakterizované postižením kůže a sliznic NJ,66000000,0 let,Z,0,1
2021,10,CZ080,Moravskoslezský kraj,B08,Jiné virové infekce charakterizované postižením kůže a sliznic NJ,66001004,1–4 roky,Z,0,1
2021,10,CZ080,Moravskoslezský kraj,B08,Jiné virové infekce charakterizované postižením kůže a sliznic NJ,66055059,55–59 let,Z,0,1
2021,10,CZ080,Moravskoslezský kraj,B17,Jiná akutní virová hepatitida,66025029,25–29 let,Z,0,1
2021,10,CZ080,Moravskoslezský kraj,B17,Jiná akutní virová hepatitida,66055059,55–59 let,Z,0,1
2021,10,CZ080,Moravskoslezský kraj,B18,Chronická virová hepatitida,66040044,40–44 let,M,0,2
2021,10,CZ080,Moravskoslezský kraj,B18,Chronická virová hepatitida,66045049,45–49 let,M,0,1
2021,10,CZ080,Moravskoslezský kraj,B18,Chronická virová hepatitida,66050054,50–54 let,M,0,1
2021,10,CZ080,Moravskoslezský kraj,B27,Infekční mononukleóza,66010014,10–14 let,Z,0,1
2021,10,CZ080,Moravskoslezský kraj,B27,Infekční mononukleóza,66015019,15–19 let,M,0,1
2021,10,CZ080,Moravskoslezský kraj,B27,Infekční mononukleóza,66020024,20–24 let,M,0,1
2021,10,CZ080,Moravskoslezský kraj,B77,Askarióza [ascariasis],66001004,1–4 roky,Z,0,1
2021,10,CZ080,Moravskoslezský kraj,B80,Enterobióza [enterobiasis],66001004,1–4 roky,Z,0,1
2021,10,CZ080,Moravskoslezský kraj,B80,Enterobióza [enterobiasis],66005009,5–9 let,M,0,2
2021,10,CZ080,Moravskoslezský kraj,B80,Enterobióza [enterobiasis],66005009,5–9 let,Z,0,2
2021,10,CZ080,Moravskoslezský kraj,B80,Enterobióza [enterobiasis],66045049,45–49 let,Z,0,1
2021,10,CZ080,Moravskoslezský kraj,B86,Svrab [scabies],66010014,10–14 let,M,0,3
2021,10,CZ080,Moravskoslezský kraj,B86,Svrab [scabies],66010014,10–14 let,Z,0,1
2021,10,CZ080,Moravskoslezský kraj,B86,Svrab [scabies],66015019,15–19 let,M,0,4
2021,10,CZ080,Moravskoslezský kraj,B86,Svrab [scabies],66015019,15–19 let,Z,0,1
2021,10,CZ080,Moravskoslezský kraj,B86,Svrab [scabies],66020024,20–24 let,M,0,1
2021,10,CZ080,Moravskoslezský kraj,B86,Svrab [scabies],66020024,20–24 let,Z,0,2
2021,10,CZ080,Moravskoslezský kraj,B86,Svrab [scabies],66035039,35–39 let,Z,0,1
2021,10,CZ080,Moravskoslezský kraj,B86,Svrab [scabies],66045049,45–49 let,M,0,1
2021,10,CZ080,Moravskoslezský kraj,B86,Svrab [scabies],66045049,45–49 let,Z,0,2
2021,10,CZ080,Moravskoslezský kraj,B86,Svrab [scabies],66055059,55–59 let,Z,0,1
2021,10,CZ080,Moravskoslezský kraj,B86,Svrab [scabies],66060064,60–64 let,M,0,1
2021,10,CZ080,Moravskoslezský kraj,B86,Svrab [scabies],66060064,60–64 let,Z,0,1
2021,10,CZ080,Moravskoslezský kraj,B86,Svrab [scabies],66075999,75+ let,Z,0,2
2021,10,CZ080,Moravskoslezský kraj,G00,Bakteriální zánět mozkových a míšních plen (bakter. meningitida) NJ,66035039,35–39 let,M,0,2
2021,10,CZ080,Moravskoslezský kraj,G00,Bakteriální zánět mozkových a míšních plen (bakter. meningitida) NJ,66070074,70–74 let,M,0,1
2021,10,CZ080,Moravskoslezský kraj,J13,Zánět plic‚ původce: Streptococcus pneumoniae,66050054,50–54 let,M,0,1
2021,10,CZ080,Moravskoslezský kraj,J13,Zánět plic‚ původce: Streptococcus pneumoniae,66055059,55–59 let,Z,0,1
2021,11,CZ080,Moravskoslezský kraj,A02,Jiné infekce způsobené salmonelami,66000000,0 let,M,0,3
2021,11,CZ080,Moravskoslezský kraj,A02,Jiné infekce způsobené salmonelami,66000000,0 let,Z,0,1
2021,11,CZ080,Moravskoslezský kraj,A02,Jiné infekce způsobené salmonelami,66001004,1–4 roky,M,0,6
2021,11,CZ080,Moravskoslezský kraj,A02,Jiné infekce způsobené salmonelami,66001004,1–4 roky,Z,0,12
2021,11,CZ080,Moravskoslezský kraj,A02,Jiné infekce způsobené salmonelami,66005009,5–9 let,M,0,4
2021,11,CZ080,Moravskoslezský kraj,A02,Jiné infekce způsobené salmonelami,66005009,5–9 let,Z,0,3
2021,11,CZ080,Moravskoslezský kraj,A02,Jiné infekce způsobené salmonelami,66010014,10–14 let,M,0,2
2021,11,CZ080,Moravskoslezský kraj,A02,Jiné infekce způsobené salmonelami,66010014,10–14 let,Z,0,5
2021,11,CZ080,Moravskoslezský kraj,A02,Jiné infekce způsobené salmonelami,66015019,15–19 let,M,0,1
2021,11,CZ080,Moravskoslezský kraj,A02,Jiné infekce způsobené salmonelami,66020024,20–24 let,M,0,1
2021,11,CZ080,Moravskoslezský kraj,A02,Jiné infekce způsobené salmonelami,66020024,20–24 let,Z,0,2
2021,11,CZ080,Moravskoslezský kraj,A02,Jiné infekce způsobené salmonelami,66025029,25–29 let,M,0,1
2021,11,CZ080,Moravskoslezský kraj,A02,Jiné infekce způsobené salmonelami,66030034,30–34 let,M,0,1
2021,11,CZ080,Moravskoslezský kraj,A02,Jiné infekce způsobené salmonelami,66030034,30–34 let,Z,0,2
2021,11,CZ080,Moravskoslezský kraj,A02,Jiné infekce způsobené salmonelami,66035039,35–39 let,M,0,1
2021,11,CZ080,Moravskoslezský kraj,A02,Jiné infekce způsobené salmonelami,66035039,35–39 let,Z,0,1
2021,11,CZ080,Moravskoslezský kraj,A02,Jiné infekce způsobené salmonelami,66040044,40–44 let,M,0,2
2021,11,CZ080,Moravskoslezský kraj,A02,Jiné infekce způsobené salmonelami,66045049,45–49 let,M,0,1
2021,11,CZ080,Moravskoslezský kraj,A02,Jiné infekce způsobené salmonelami,66050054,50–54 let,Z,0,2
2021,11,CZ080,Moravskoslezský kraj,A02,Jiné infekce způsobené salmonelami,66065069,65–69 let,M,0,1
2021,11,CZ080,Moravskoslezský kraj,A02,Jiné infekce způsobené salmonelami,66065069,65–69 let,Z,0,1
2021,11,CZ080,Moravskoslezský kraj,A02,Jiné infekce způsobené salmonelami,66070074,70–74 let,M,0,2
2021,11,CZ080,Moravskoslezský kraj,A02,Jiné infekce způsobené salmonelami,66070074,70–74 let,Z,0,1
2021,11,CZ080,Moravskoslezský kraj,A02,Jiné infekce způsobené salmonelami,66075999,75+ let,M,0,3
2021,11,CZ080,Moravskoslezský kraj,A02,Jiné infekce způsobené salmonelami,66075999,75+ let,Z,0,4
2021,11,CZ080,Moravskoslezský kraj,A03,Shigelóza,66015019,15–19 let,M,0,1
2021,11,CZ080,Moravskoslezský kraj,A04,Jiné bakteriální střevní infekce,66000000,0 let,M,0,14
2021,11,CZ080,Moravskoslezský kraj,A04,Jiné bakteriální střevní infekce,66000000,0 let,Z,0,8
2021,11,CZ080,Moravskoslezský kraj,A04,Jiné bakteriální střevní infekce,66001004,1–4 roky,M,0,16
2021,11,CZ080,Moravskoslezský kraj,A04,Jiné bakteriální střevní infekce,66001004,1–4 roky,Z,0,6
2021,11,CZ080,Moravskoslezský kraj,A04,Jiné bakteriální střevní infekce,66005009,5–9 let,M,0,5
2021,11,CZ080,Moravskoslezský kraj,A04,Jiné bakteriální střevní infekce,66005009,5–9 let,Z,0,5
2021,11,CZ080,Moravskoslezský kraj,A04,Jiné bakteriální střevní infekce,66010014,10–14 let,M,0,5
2021,11,CZ080,Moravskoslezský kraj,A04,Jiné bakteriální střevní infekce,66010014,10–14 let,Z,0,2
2021,11,CZ080,Moravskoslezský kraj,A04,Jiné bakteriální střevní infekce,66015019,15–19 let,M,0,4
2021,11,CZ080,Moravskoslezský kraj,A04,Jiné bakteriální střevní infekce,66015019,15–19 let,Z,0,4
2021,11,CZ080,Moravskoslezský kraj,A04,Jiné bakteriální střevní infekce,66020024,20–24 let,M,0,3
2021,11,CZ080,Moravskoslezský kraj,A04,Jiné bakteriální střevní infekce,66025029,25–29 let,M,0,7
2021,11,CZ080,Moravskoslezský kraj,A04,Jiné bakteriální střevní infekce,66025029,25–29 let,Z,0,1
2021,11,CZ080,Moravskoslezský kraj,A04,Jiné bakteriální střevní infekce,66030034,30–34 let,M,0,4
2021,11,CZ080,Moravskoslezský kraj,A04,Jiné bakteriální střevní infekce,66030034,30–34 let,Z,0,3
2021,11,CZ080,Moravskoslezský kraj,A04,Jiné bakteriální střevní infekce,66035039,35–39 let,M,0,2
2021,11,CZ080,Moravskoslezský kraj,A04,Jiné bakteriální střevní infekce,66035039,35–39 let,Z,0,1
