ciselnik,ciselnik_kod,ciselnik_nazev,kod_IRI,kod,kod_tecka,nazev,kod_kapitola_rozsah,kod_kapitola_cislo,nazev_kapitola,platnost_od,platnost_do
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D58.0,D580,D58.0,Dědičná sférocytóza,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D58.1,D581,D58.1,Dědičná eliptocytóza,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D58.2,D582,D58.2,Jiné hemoglobinopatie,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D58.8,D588,D58.8,Jiné určené dědičné hemolytické anemie,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D58.9,D589,D58.9,Dědičná hemolytická anemie NS,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D59,D59,D59,Získané hemolytické anemie,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D59.0,D590,D59.0,Autoimunitní hemolytická anemie vyvolaná léky,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D59.1,D591,D59.1,Jiné autoimunitní hemolytické anemie,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D59.2,D592,D59.2,Neautoimunitní hemolytická anemie vyvolaná léky,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D59.3,D593,D59.3,Hemolyticko-uremický syndrom,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D59.4,D594,D59.4,Jiné neautoimunitní hemolytické anemie,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D59.5,D595,D59.5,Paroxyzmální noční hemoglobinurie (Marchiafavův-Micheliův syndrom),D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D59.6,D596,D59.6,Hemoglobinurie způsobená hemolýzou z jiných vnějších příčin,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D59.8,D598,D59.8,Jiné získané hemolytické anemie,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D59.9,D599,D59.9,Získaná hemolytická anemie NS,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D60,D60,D60,Získaná čistá aplázie červených krvinek (erytroblastopenie),D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D60.0,D600,D60.0,Chronická získaná čistá aplázie červených krvinek,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D60.1,D601,D60.1,Přechodná získaná čistá aplázie červených krvinek,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D60.8,D608,D60.8,Jiná získaná čistá aplázie červených krvinek,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D60.9,D609,D60.9,Získaná čistá aplázie červených krvinek NS,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D61,D61,D61,Jiné aplastické anemie,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D61.0,D610,D61.0,Konstituční aplastická anemie,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D61.1,D611,D61.1,Aplastická anemie vyvolaná léky,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D61.2,D612,D61.2,Aplastická anemie způsobená jinými zevními příčinami,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D61.3,D613,D61.3,Idiopatická aplastická anemie,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D61.8,D618,D61.8,Jiné určené aplastické anemie,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D61.9,D619,D61.9,Aplastická anemie NS,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D62,D62,D62,Akutní posthemoragická anemie,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D63,D63,D63,Anemie při chronických nemocech zařazených jinde,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D63.0,D630,D63.0,Anemie při onemocněních novotvary (C00-D48+),D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D63.8,D638,D63.8,Anemie při jiných chronických nemocech zařazených jinde,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D64,D64,D64,Jiné anemie,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D64.0,D640,D64.0,Dědičná sideroblastická anemie,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D64.1,D641,D64.1,Sekundární sideroblastická anemie způsobená nemocí,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D64.2,D642,D64.2,Sekundární sideroblastická anemie způsobená léky a jedy,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D64.3,D643,D64.3,Jiné sideroblastické anemie,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D64.4,D644,D64.4,Vrozená dyserytropoetická anemie,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D64.8,D648,D64.8,Jiné určené anemie,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D64.9,D649,D64.9,Anemie NS,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D65,D65,D65,Diseminovaná intravaskulární koagulace (defibrinační syndrom) [DIC],D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D66,D66,D66,Dědičný nedostatek faktoru VIII,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D67,D67,D67,Dědičný nedostatek faktoru IX,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D68,D68,D68,Jiné poruchy koagulace,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D68.0,D680,D68.0,Von Willebrandova nemoc,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D68.1,D681,D68.1,Dědičný nedostatek faktoru XI,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D68.2,D682,D68.2,Dědičný nedostatek jiných koagulačních faktorů,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D68.3,D683,D68.3,Krvácivé stavy způsobené cirkulujícími antikoagulancii,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D68.4,D684,D68.4,Získaný nedostatek koagulačních faktorů,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D68.5,D685,D68.5,Primární trombofilie,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D68.6,D686,D68.6,Jiné trombofilie,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D68.8,D688,D68.8,Jiné určené poruchy koagulace,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D68.9,D689,D68.9,Porucha koagulace NS,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D69,D69,D69,Purpura a jiné krvácivé stavy,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D69.0,D690,D69.0,Alergická purpura,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D69.1,D691,D69.1,Kvalitativní poruchy trombocytů,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D69.2,D692,D69.2,Jiné netrombocytopenické purpury,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D69.3,D693,D69.3,Idiopatická trombocytopenická purpura,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D69.4,D694,D69.4,Jiná primární trombocytopenie,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D69.5,D695,D69.5,Sekundární trombocytopenie,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D69.6,D696,D69.6,Trombocytopenie NS,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D69.8,D698,D69.8,Jiné určené krvácivé stavy,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/D69.9,D699,D69.9,Krvácivý stav NS,D49-D89,III.,Nemoci krve a krvetvorných orgánů a některé poruchy imunity,1994-01-01,
